date,close
1,0.42735379999999995
2,0.32177803
3,0.17875157
4,0.1106713
5,0.08359334
6,0.21951078
7,0.23811747
8,0.17158425
9,0.15097694
10,0.1152486
11,0.20818514
12,0.30993104
13,0.5459856
14,0.74558526
15,0.84401
16,0.9017033000000001
17,0.9263298000000001
18,0.9390290000000001
19,0.9475334000000001
20,0.95820284
21,0.9634726999999998
22,0.96956843
23,0.97513956
24,0.97369146
25,0.9749893
26,0.9764934999999999
27,0.9791453000000001
28,0.9805628000000001
29,0.9819629000000001
30,0.98136216
31,0.98733586
