date,close
1,0.52111596
2,0.42572793
3,0.35098472
4,0.541381
5,0.72258425
6,0.7966612
7,0.8758077
8,0.9257622999999999
9,0.94342226
10,0.94697165
11,0.92582715
12,0.9210891999999999
13,0.91838574
14,0.90348065
15,0.9044456
16,0.9164131999999999
17,0.92396796
18,0.90087485
19,0.88721377
20,0.8984042
21,0.92333174
22,0.92170006
23,0.9266136
24,0.9328841999999998
25,0.93185353
26,0.9271058000000001
27,0.9340255999999999
28,0.9498087
29,0.95534694
30,0.94911146
31,0.95489156
32,0.9579329
33,0.9595375
34,0.94984335
35,0.9530267
36,0.9582030999999999
37,0.9562301
38,0.9560858
39,0.9472953000000002
40,0.9262494000000001
41,0.92499167
