date,close
1,0.34654868
2,0.2474916
3,0.30961108
4,0.4092948
5,0.69988394
6,0.8197128
7,0.8087795999999999
8,0.8494072
9,0.8588799000000001
10,0.8531048000000001
11,0.75771
12,0.57525915
13,0.34966752
14,0.19942000000000001
15,0.15943757
16,0.1691238
17,0.14780420000000002
18,0.14728844
19,0.14406328
20,0.13890742
21,0.14925401
22,0.14307761
23,0.2704356
24,0.22056454
25,0.37370542
26,0.4527799
27,0.4792334
28,0.5062959
29,0.42395029999999995
30,0.4965768
31,0.6206765999999999
32,0.7138358
33,0.72941536
34,0.80793893
35,0.8439735999999999
36,0.86031383
37,0.87362266
38,0.8632612
39,0.8889261
40,0.8883411
41,0.89666617
42,0.89483696
43,0.8889322000000001
44,0.810884
45,0.7617586999999999
46,0.82928514
47,0.7967569999999999
48,0.84446627
49,0.8793068000000002
50,0.70137066
51,0.54601496
52,0.4294999
53,0.3203252
