date,close
1,0.6710678000000001
2,0.7971191999999999
3,0.8201278000000001
4,0.7317113000000001
5,0.7531304
6,0.8157317
7,0.8779914000000001
8,0.90552586
9,0.9065393
10,0.93563044
11,0.9499593000000001
12,0.9569199
13,0.9564326
14,0.9604408000000001
15,0.9664927
16,0.96933055
17,0.9678486999999999
18,0.96316504
19,0.9631204
20,0.9631834
21,0.9656315000000001
22,0.96543247
23,0.96114165
24,0.9636571
25,0.97042704
26,0.9656232
27,0.96013474
28,0.9707517
29,0.9728645
30,0.9718893
31,0.9789271999999999
32,0.98330045
33,0.9771941999999999
