date,close
1,0.55972683
2,0.8532443000000001
3,0.9427228999999999
4,0.9629325000000001
5,0.96987927
6,0.9736536
7,0.97895765
8,0.9827640999999999
9,0.98361003
10,0.98601335
11,0.98728716
12,0.98998487
13,0.98844135
14,0.9887398999999999
15,0.9880882
16,0.98822033
17,0.9865122
18,0.98782665
19,0.9881556999999999
20,0.98934656
21,0.98926824
22,0.98834306
23,0.98706275
24,0.99074847
25,0.99159825
26,0.9920655
27,0.993186
28,0.9913746999999999
29,0.99135256
30,0.9899805
31,0.98658586
32,0.98513746
33,0.98363173
34,0.96979845
