date,close
1,0.56489265
2,0.6137626
3,0.6952541
4,0.74110603
5,0.8412440000000001
6,0.8925426
7,0.87813115
8,0.86274326
9,0.8547379999999999
10,0.8778609
11,0.8654544
12,0.87868094
13,0.9053011000000001
14,0.9285819
15,0.90776545
16,0.80784583
17,0.7266984000000001
18,0.6801632
19,0.52342916
20,0.48403051
21,0.43056890000000003
22,0.32567042
23,0.5296837
24,0.44792008
25,0.38049746
26,0.3290426
27,0.29059850000000004
28,0.1818694
29,0.15180929
30,0.14750047
31,0.10683229
32,0.07692617
33,0.081464596
34,0.06981002
35,0.11756409
36,0.09957569999999999
37,0.078939304
38,0.07344313
