date,close
1,0.80859226
2,0.9010645
3,0.9407144000000001
4,0.9586933000000001
5,0.9692870000000001
6,0.97102034
7,0.9743878
8,0.9757378000000001
9,0.97807395
10,0.9769283000000001
11,0.97930336
12,0.9804980999999999
13,0.9812329
14,0.9808896999999999
15,0.9823761999999999
16,0.9859929000000001
17,0.9869921
18,0.98684686
19,0.9871475000000001
20,0.98612785
21,0.9863315999999999
22,0.9858979999999999
23,0.98619056
24,0.9852025
25,0.9831091999999999
26,0.983107
27,0.9793535
28,0.97796404
29,0.97819793
30,0.9759291999999999
31,0.97422236
32,0.9771648999999999
33,0.98067296
34,0.9816351999999999
35,0.98370427
36,0.98371416
37,0.98587716
38,0.9870208
39,0.9829056
40,0.9801435
41,0.97675043
42,0.96503186
