date,close
1,0.732042
2,0.78903306
3,0.92283744
4,0.9466865
5,0.9646733000000001
6,0.9655405999999999
7,0.96967083
8,0.97464514
9,0.9755504
10,0.9760786
11,0.9773949000000001
12,0.9786644
13,0.98040205
14,0.97106445
15,0.9629857
16,0.9507308000000001
17,0.9407264000000001
18,0.9343338999999999
19,0.9419084000000001
20,0.9299208000000001
21,0.92100084
22,0.8866154
23,0.8288018
24,0.7823861
25,0.7873773000000001
26,0.81684303
27,0.7763732
28,0.7339265
29,0.4812402
30,0.30587006
31,0.37807706
32,0.39586884
