date,close
1,0.70196074
2,0.7451723000000001
3,0.854136
4,0.8969573000000001
5,0.94532126
6,0.93804204
7,0.9283261999999999
8,0.90225464
9,0.94019926
10,0.91638535
11,0.9382674999999999
12,0.94016975
13,0.9581985999999999
14,0.96972543
15,0.97225404
16,0.9722465
17,0.9702088
18,0.9729863999999999
19,0.97422487
20,0.96083134
21,0.956202
22,0.9635950999999999
23,0.96228504
24,0.9445078000000001
25,0.93491864
26,0.92205113
27,0.87744755
28,0.9044760000000001
29,0.92063874
30,0.8772045
31,0.9478716
32,0.95577055
33,0.9412127
34,0.9531175999999999
35,0.9093355
36,0.8291484
37,0.9173860999999999
38,0.946357
39,0.9261644
40,0.9207609
41,0.9131720999999999
42,0.8985301
43,0.7775969
44,0.801873
45,0.81417555
46,0.86246675
47,0.7716839
48,0.6384385
49,0.4923322
50,0.259241
51,0.14150614
52,0.09725378
53,0.26044503
54,0.43597198
55,0.56683373
56,0.5916784
57,0.6744171
58,0.52989393
59,0.5150601
60,0.43988118
61,0.5508446
62,0.64159465
63,0.6237409
64,0.5200077999999999
65,0.7009685999999999
66,0.84764886
67,0.85938936
68,0.70523345
69,0.4392116
70,0.5494565
71,0.5916901999999999
72,0.6707065999999999
73,0.68125796
74,0.7165302
75,0.5538734000000001
76,0.44006842
77,0.34776917
78,0.57452947
79,0.41102356
80,0.2691616
81,0.18284479
82,0.17860052
83,0.14138302
84,0.11311314
85,0.09650911400000001
86,0.0925027
87,0.08818955
88,0.08337661
