date,close
1,0.70015925
2,0.64326984
3,0.73328525
4,0.75067085
5,0.7402696999999999
6,0.7408024999999999
7,0.6314854999999999
8,0.5941781999999999
9,0.6911156999999999
10,0.7739145000000001
11,0.7804926999999999
12,0.7701234
13,0.6731695
14,0.5267644
15,0.5687279000000001
16,0.6323662
17,0.61158484
18,0.64396775
19,0.69532466
20,0.78439915
21,0.87629974
22,0.8981372
23,0.91398895
24,0.92279905
25,0.9013880999999999
26,0.8949285
27,0.91738945
28,0.8519256
29,0.6725986999999999
30,0.6408520999999999
31,0.73439264
32,0.7428734
