date,close
1,0.40582222
2,0.50726676
3,0.6131779
4,0.5923470999999999
5,0.72007006
6,0.7346699000000001
7,0.72772163
8,0.58563846
9,0.6573463
10,0.7069907
11,0.7062335
12,0.7364418
13,0.6678116
14,0.6192229
15,0.67712915
16,0.7544042
17,0.8466153000000001
18,0.8403016
19,0.7636803000000001
20,0.7666979
21,0.78915596
22,0.8301783000000001
23,0.83757794
24,0.8703148
25,0.8988171999999999
26,0.8906993000000001
27,0.7941803000000001
28,0.7651268
29,0.80468875
30,0.7960826999999999
31,0.7492713000000001
32,0.79537165
33,0.78377694
34,0.76275814
35,0.78889924
36,0.84366983
37,0.8742793
38,0.8945249
39,0.91040033
40,0.92099315
41,0.874165
