date,close
1,0.59575045
2,0.6835819000000001
3,0.73287773
4,0.8158715999999999
5,0.8689870000000001
6,0.87931776
7,0.8900336999999999
8,0.92133605
9,0.939491
10,0.94814193
11,0.95922977
12,0.9517517
13,0.9554087
14,0.9561960999999999
15,0.9664709
16,0.96443903
17,0.9676078000000001
18,0.95960754
19,0.9544299999999999
20,0.95390165
21,0.9680853000000001
22,0.97388554
23,0.9745695
24,0.9788309999999999
25,0.9811921
26,0.9787408999999999
27,0.97417873
28,0.9798763
29,0.9779093000000001
30,0.9806600000000001
31,0.9807418
