date,close
1,0.44995102
2,0.30636984
3,0.260837
4,0.1838193
5,0.28080029999999995
6,0.368607
7,0.43156934
8,0.53191143
9,0.6978541
10,0.57246596
11,0.43997052
12,0.32348126
13,0.2517156
14,0.18687402
15,0.35573292
16,0.31282777
17,0.44722328
18,0.36939833
19,0.27127776
20,0.25665554
21,0.35479563
22,0.46536493
23,0.5860969
24,0.6295816
25,0.5356039
26,0.34178722
27,0.26555574
28,0.2748863
29,0.25004864
30,0.25600192
31,0.2646946
32,0.2800562
33,0.44890379999999996
34,0.6119369
35,0.42102847
36,0.59363914
37,0.3953434
38,0.2884791
39,0.22661950000000003
40,0.14626683
41,0.10996772
42,0.08820166
43,0.08155435
