date,close
1,0.34654868
2,0.47276926
3,0.53354025
4,0.6145744000000001
5,0.612284
6,0.7088538000000001
7,0.6120296
8,0.5773184
9,0.51145077
10,0.458754
11,0.53296757
12,0.5395138
13,0.49689859999999997
14,0.38376313
15,0.24249701
16,0.2716337
17,0.23684989
18,0.32022077
19,0.2016444
20,0.20591342
21,0.3236863
22,0.20680232
23,0.18238565
24,0.16476591
25,0.10536328
26,0.09989231
27,0.116729945
28,0.13950388
29,0.1377877
30,0.16675586
31,0.2327129
32,0.31594583
33,0.3223187
34,0.33442765
35,0.36837727
36,0.42811593
37,0.34875609999999996
38,0.41283926
39,0.51437956
40,0.6359203
41,0.70922846
42,0.7603993
43,0.81617
44,0.8326693000000001
45,0.7939344
46,0.78961784
47,0.6944964
48,0.74645054
49,0.71191245
50,0.6479486999999999
