date,close
1,0.49747998
2,0.56094164
3,0.57208824
4,0.3417401
5,0.48624870000000003
6,0.35308656
7,0.3008775
8,0.21699670000000001
9,0.1837675
10,0.3067397
11,0.22907729999999996
12,0.18272270000000002
13,0.29306728
14,0.36430526
15,0.36626545
16,0.31131676
17,0.4128668
18,0.53754103
19,0.617483
20,0.7000368
21,0.773675
22,0.82044864
23,0.8190246
24,0.6938781999999999
25,0.765414
26,0.68376946
27,0.73400146
28,0.80376196
29,0.7182407
30,0.7960670999999999
31,0.86222935
32,0.8858325999999999
33,0.84136933
34,0.8810038
35,0.8659502
36,0.8158491
