date,close
1,0.63488215
2,0.7716109
3,0.85767114
4,0.89705914
5,0.9007464
6,0.8823476
7,0.8877193000000001
8,0.8958351999999999
9,0.8669744
10,0.9029198
11,0.929251
12,0.9365965
13,0.94100773
14,0.9565986999999999
15,0.9676949
16,0.97470164
17,0.97082424
18,0.9706946
19,0.95173913
20,0.95923805
21,0.9473284
22,0.93586904
23,0.9297382
24,0.9491714
25,0.9529088
26,0.96078455
27,0.9601165
28,0.9646438
29,0.95551354
30,0.9580286
31,0.96040857
32,0.95287895
33,0.9457548000000001
34,0.94571686
35,0.94189626
36,0.9450909
37,0.9472424999999999
38,0.9395349000000001
39,0.93052214
40,0.91881716
41,0.88857675
42,0.79951566
43,0.79384226
44,0.81138855
45,0.60480106
46,0.48788324
47,0.47642535
48,0.2798075
49,0.25313783
50,0.34652665
51,0.37920170000000003
52,0.21933506
53,0.13515833
54,0.09159785
55,0.068290256
56,0.05897503
57,0.054789665999999994
58,0.04592006
59,0.04368898
60,0.054924738
