date,close
1,0.7584266
2,0.90597576
3,0.9543661
4,0.9627014000000002
5,0.9711203000000002
6,0.9714812
7,0.9656075000000001
8,0.96633756
9,0.96375674
10,0.9640011999999999
11,0.9683149999999999
12,0.9669435
13,0.9714684000000001
14,0.9677315000000001
15,0.9621445
16,0.95903957
17,0.9624333
18,0.96741015
19,0.9647471
20,0.96915364
21,0.96013916
22,0.95731753
23,0.9578943999999999
24,0.95281726
25,0.92132056
26,0.9318495000000001
27,0.8736126000000001
28,0.8933315999999999
29,0.86880195
30,0.69992566
31,0.5041593
32,0.558392
33,0.43020445
34,0.55508655
35,0.66721547
36,0.66121066
37,0.6377609000000001
38,0.4081911
39,0.46104202
40,0.6088726999999999
41,0.52299875
42,0.6303634
43,0.7183286999999999
44,0.74509585
