date,close
1,0.7482894
2,0.82818997
3,0.882642
4,0.9250184000000001
5,0.94546956
6,0.9547803
7,0.96975607
8,0.9637844000000001
9,0.9725869
10,0.97527766
11,0.9746415999999999
12,0.9739145
13,0.97297806
14,0.97115254
15,0.94635326
16,0.92025435
17,0.91234905
18,0.9243346
19,0.94205153
20,0.9304247999999999
21,0.93170553
22,0.9119299999999999
23,0.90751964
24,0.9015785
25,0.8888438
26,0.8658498
27,0.8462335999999999
28,0.87887126
29,0.815829
30,0.8160706
31,0.67072296
32,0.52234757
33,0.64661044
34,0.65567124
35,0.7023973000000001
36,0.7134124
37,0.7337135
38,0.64606994
39,0.47206706
40,0.48767936
41,0.52212495
42,0.5923166
43,0.58180255
44,0.48488054
45,0.49940372
46,0.4039974
47,0.39931300000000003
48,0.40579253
49,0.29464959999999996
50,0.21653801
