date,close
1,0.48982027
2,0.38284016
3,0.43660885
4,0.58299714
5,0.51578206
6,0.43934179999999995
7,0.5977024000000001
8,0.7143735
9,0.8011964
10,0.83019257
11,0.6269471999999999
12,0.75048673
13,0.6853465
14,0.6008664
15,0.64968187
16,0.7578396
17,0.5569039000000001
18,0.4788651
19,0.6434829000000001
20,0.42808968
21,0.25056502
22,0.15045628
23,0.09927154
24,0.083393455
25,0.07197333
26,0.05889319
27,0.05500121
28,0.063772626
29,0.09831006
30,0.15326858
31,0.10517180000000001
32,0.07684633
33,0.07999098
34,0.08336234
35,0.07027266
36,0.06682592
37,0.060168545999999996
38,0.050996855
39,0.045015827
40,0.04311411
41,0.04444028
42,0.04236333
43,0.039217792
44,0.03690844
45,0.035196543
46,0.03389747
47,0.032894697
48,0.032109547
49,0.031227872
50,0.03938865
51,0.041546173
