date,close
1,0.69069993
2,0.7974651
3,0.8408886000000001
4,0.8389969
5,0.8020794
6,0.8685280000000001
7,0.9147015
8,0.9392391
9,0.94210863
10,0.89518636
11,0.81622654
12,0.8761117
13,0.9082053
14,0.93495274
15,0.9428538000000001
16,0.9415982
17,0.9364601999999999
18,0.9372186
19,0.922652
20,0.9107618000000001
21,0.805171
22,0.75170666
23,0.824435
24,0.8248013000000001
25,0.8696521999999999
26,0.86930734
27,0.7789764
28,0.68927604
29,0.81461024
30,0.724528
31,0.6280505999999999
32,0.48956192
33,0.35507384
34,0.2712805
35,0.22821651
36,0.17698342
37,0.14498816
38,0.10107329
39,0.08965626
40,0.08159682
41,0.1518372
42,0.12266824400000001
43,0.08931623400000001
44,0.06799109
45,0.055375367
46,0.0501194
47,0.09546734400000001
48,0.08375651
49,0.16459057
50,0.1458435
51,0.23939288
52,0.44691494
53,0.50144684
54,0.3300093
55,0.42759934
56,0.53143346
57,0.64138335
58,0.7354058000000001
59,0.5337628000000001
60,0.6145205
61,0.4826142
62,0.29676986
63,0.40954444
64,0.41459015
65,0.24471971
66,0.1497497
67,0.22381635
68,0.15681387
69,0.26463312
70,0.2939403
71,0.3872429
72,0.44677767
73,0.5532989
74,0.37692082
75,0.30466026
76,0.47975355
77,0.45862305
78,0.40922883
79,0.56237
80,0.42473078
81,0.2594529
82,0.15861934
83,0.15571305
84,0.17383258
85,0.15930928
86,0.12655808
87,0.104213394
88,0.097921275
89,0.08795107
90,0.089467555
