date,close
1,0.6693544
2,0.79079485
3,0.89544946
4,0.8459468000000001
5,0.8502663
6,0.8042296999999999
7,0.78638464
8,0.8962029
9,0.89613855
10,0.8807003000000001
11,0.7703257
12,0.9393083000000001
13,0.97547895
14,0.97484004
15,0.96706766
16,0.9698148999999999
17,0.9746163000000001
18,0.9773809999999999
19,0.96973014
20,0.9658639000000001
21,0.96724385
22,0.96407086
23,0.9604108
24,0.9499614
25,0.95046043
26,0.96255344
27,0.9747283999999999
28,0.98061806
29,0.9818246999999999
30,0.9808231
31,0.98221004
32,0.9766940999999999
