date,close
1,0.34654868
2,0.21950632
3,0.1559368
4,0.12019245
5,0.140335
6,0.24974224
7,0.34784988
8,0.49794486
9,0.6428585
10,0.6502555999999999
11,0.69990414
12,0.72832215
13,0.77599025
14,0.78595906
15,0.83083355
16,0.8789999
17,0.7785035
18,0.53838116
19,0.31246144
20,0.24494699999999997
21,0.15134847
22,0.09742109
23,0.07560295
24,0.060496755
25,0.049877915999999994
26,0.048477955
27,0.04626169
28,0.04124102
29,0.037967205
30,0.035680577000000005
31,0.03520874
32,0.037781283
33,0.041250654
34,0.040134385
35,0.03544437
36,0.04032486
37,0.037541986
38,0.037867725
39,0.03885732
40,0.03812356
41,0.04430065
42,0.043769848
43,0.03986053
44,0.03716666
45,0.035257455
46,0.03400501
