date,close
1,0.34654868
2,0.18420038
3,0.11006033
4,0.15837653
5,0.21270412
6,0.2905112
7,0.3942104
8,0.5588395
9,0.70954454
10,0.772017
11,0.8350030999999999
12,0.8784924000000001
13,0.90961325
14,0.9255758
15,0.943773
16,0.9388905999999999
17,0.9449666999999999
18,0.9383800999999999
19,0.9327040000000001
20,0.93608975
21,0.90864295
22,0.9092123
23,0.9115481
24,0.8846280000000001
25,0.8923027
26,0.88721734
27,0.8955864
28,0.9241538
29,0.87407637
30,0.8727573000000001
31,0.8468088
32,0.8763964
33,0.8044144
34,0.7411265
35,0.6846251999999999
